imagename,duration,type,used,group,equation,a,b,answer
HAUrban/CO_Blvrd_12.jpg,7.1,HAUrban,no,w,5 + 13,26,18,b
HAUrban/CO_Blvrd_22.jpg,7.1,HAUrban,no,w,23 + 17,33,40,b
HAUrban/CO_Blvrd_3.jpg,7.1,HAUrban,no,w,25 + 6,31,38,a
HAUrban/CO_Blvrd_41.jpg,7.1,HAUrban,no,w,18 + 27,45,37,a
HAUrban/Downtown_0304.jpg,3.5,HAUrban,no,w,10 + 18,28,25,a
HAUrban/Downtown_0324.jpg,3.5,HAUrban,no,w,17 + 10,24,27,b
HAUrban/Downtown_0344.jpg,3.5,HAUrban,no,w,9 + 19,28,34,a
HAUrban/Downtown_0351.jpg,3.5,HAUrban,no,w,14 + 7,21,28,a
HAUrban/Downtown_0354.jpg,1.7,HAUrban,no,w,10 + 25,35,37,a
HAUrban/DTC_12.jpg,1.7,HAUrban,no,w,5 + 19,24,20,a
HAUrban/DTC_47.jpg,1.7,HAUrban,no,w,23 + 18,36,41,b
HAUrban/DU_24.jpg,1.7,HAUrban,no,w,11 + 23,27,34,b
HAUrban/Golden_40.jpg,5.3,HAUrban,no,w,19 + 23,46,42,b
HAUrban/Golden_64.jpg,5.3,HAUrban,no,w,7 + 23,37,30,b
HAUrban/Golden_78.jpg,5.3,HAUrban,no,w,13 + 30,43,47,a
HAUrban/Urban_Berman_24.jpg,5.3,HAUrban,no,w,26 + 11,37,43,a
LANature/05H.jpg,7.1,LANature,no,w,5 + 14,19,12,a
LANature/09L.jpg,7.1,LANature,no,w,28 + 11,42,39,b
LANature/17H.jpg,7.1,LANature,no,w,16 + 17,33,25,a
LANature/23L.jpg,7.1,LANature,no,w,4 + 11,18,15,b
LANature/28L.jpg,3.5,LANature,no,w,11 + 21,32,26,a
LANature/31H.jpg,3.5,LANature,no,w,10 + 10,20,26,a
LANature/39H.jpg,3.5,LANature,no,w,13 + 27,40,33,a
LANature/Aquarium_0343.JPG,3.5,LANature,no,w,29 + 14,43,41,a
LANature/Aquarium_0450.JPG,1.7,LANature,no,w,24 + 25,45,49,b
LANature/Aquarium_0632.JPG,1.7,LANature,no,w,28 + 23,59,51,b
LANature/BotanicGardens_0497.JPG,1.7,LANature,no,w,26 + 29,60,55,b
LANature/BotanicGardens_0941.JPG,1.7,LANature,yes,w,27 + 28,55,53,a
LANature/GotG_0053.jpg,5.3,LANature,no,w,26 + 17,50,43,b
LANature/GotG_0084.jpg,5.3,LANature,no,w,4 + 29,33,35,a
LANature/Hyalite_0174.JPG,5.3,LANature,no,w,20 + 29,43,49,b
LANature/Hyalite_0213.JPG,5.3,LANature,no,w,24 + 29,53,48,a
LANature/Vacation_1925.JPG,7.1,LANature,no,w,21 + 20,41,47,a
LANature/Vacation_7074.JPG,7.1,LANature,no,w,23 + 6,22,29,b
LANature/Vacation_7115.JPG,7.1,LANature,no,w,13 + 4,11,17,b
LANature/Zoo_0075.JPG,7.1,LANature,no,w,11 + 26,31,37,b
LAUrban/16thStreetMall_0744.JPG,3.5,LAUrban,no,w,21 + 13,27,34,b
LAUrban/16thStreetMall_0771.JPG,3.5,LAUrban,no,w,12 + 19,31,25,a
LAUrban/16thStreetMall_0806.JPG,3.5,LAUrban,no,w,24 + 11,27,35,b
LAUrban/Billings_0266.JPG,3.5,LAUrban,no,w,23 + 21,42,44,b
LAUrban/Billings_0286.JPG,1.7,LAUrban,no,w,5 + 20,31,25,b
LAUrban/Bozeman_0005.JPG,1.7,LAUrban,no,w,20 + 6,26,29,a
LAUrban/Bozeman_0038.JPG,1.7,LAUrban,no,w,15 + 28,43,40,a
LAUrban/Downtown_0299.jpg,1.7,LAUrban,no,w,9 + 13,22,29,a
LAUrban/Downtown_0371.jpg,5.3,LAUrban,yes,w,19 + 19,33,38,b
LAUrban/DTC_1.jpg,5.3,LAUrban,no,w,30 + 6,28,36,b
LAUrban/DTC_41.jpg,5.3,LAUrban,no,w,19 + 5,24,16,a
LAUrban/DU_18.jpg,5.3,LAUrban,no,w,12 + 10,30,22,b
LAUrban/DU_23.jpg,7.1,LAUrban,yes,w,12 + 7,26,19,b
LAUrban/Golden_24.jpg,7.1,LAUrban,no,w,15 + 12,33,27,b
LAUrban/Golden_48.jpg,7.1,LAUrban,yes,w,14 + 10,18,24,b
LAUrban/Golden_59.jpg,7.1,LAUrban,yes,w,4 + 22,29,26,b
LAUrban/Urban_Berman_25.jpg,3.5,LAUrban,no,w,20 + 15,39,35,b
LAUrban/Urban_Berman_37.jpg,3.5,LAUrban,no,w,28 + 21,42,49,b
LAUrban/Vacation_5135.JPG,3.5,LAUrban,no,w,11 + 13,27,24,b
LAUrban/Vacation_8493.JPG,3.5,LAUrban,no,w,23 + 9,32,38,a
HANature/Berman_Nature__19.jpg,5.3,HANature,no,x,18 + 22,44,40,b
HANature/Berman_Nature__36.jpg,5.3,HANature,no,x,21 + 25,46,40,a
HANature/Berman_Nature__46.jpg,5.3,HANature,no,x,17 + 25,42,39,a
HANature/BotanicGardens_0043.JPG,5.3,HANature,no,x,8 + 22,30,28,a
HANature/BotanicGardens_0893.JPG,1.7,HANature,no,x,28 + 12,40,36,a
HANature/Hyalite_0141.JPG,1.7,HANature,no,x,29 + 10,39,41,a
HANature/Hyalite_0229.JPG,1.7,HANature,no,x,22 + 7,29,31,a
HANature/Hyalite_0231.JPG,1.7,HANature,no,x,10 + 24,42,34,b
HANature/Hyalite_0239.JPG,3.5,HANature,no,x,13 + 16,27,29,b
HANature/Ranch_4.jpeg,3.5,HANature,no,x,13 + 26,34,39,b
HANature/Tarryall_0607.JPG,3.5,HANature,no,x,30 + 9,36,39,b
HANature/Vacation_0924.JPG,3.5,HANature,no,x,8 + 11,19,27,a
HANature/Vacation_2692.JPG,7.1,HANature,yes,x,21 + 4,21,25,b
HANature/Vacation_5473.JPG,7.1,HANature,no,x,9 + 24,31,33,b
HANature/Vacation_5514.JPG,7.1,HANature,no,x,29 + 19,48,55,a
HANature/Vacation_5647.JPG,7.1,HANature,no,x,14 + 11,25,32,a
HANature/Vacation_5661.JPG,5.3,HANature,no,x,19 + 20,42,39,b
HANature/Vacation_5672.JPG,5.3,HANature,no,x,5 + 7,6,12,b
HANature/Vacation_6668.JPG,5.3,HANature,no,x,22 + 28,50,57,a
HANature/Vacation_7629.JPG,5.3,HANature,no,x,17 + 28,41,45,b
HAUrban/16thStreetMall_0760.JPG,1.7,HAUrban,no,x,19 + 15,32,34,b
HAUrban/Billings_0270.JPG,1.7,HAUrban,no,x,6 + 17,15,23,b
HAUrban/Billings_0295.JPG,1.7,HAUrban,no,x,26 + 25,59,51,b
HAUrban/Billings_0309.JPG,1.7,HAUrban,no,x,22 + 13,35,38,a
HAUrban/CO_Blvrd_12.jpg,3.5,HAUrban,no,x,5 + 13,26,18,b
HAUrban/CO_Blvrd_22.jpg,3.5,HAUrban,no,x,23 + 17,33,40,b
HAUrban/CO_Blvrd_3.jpg,3.5,HAUrban,no,x,25 + 6,31,38,a
HAUrban/CO_Blvrd_41.jpg,3.5,HAUrban,no,x,18 + 27,45,37,a
HAUrban/Downtown_0304.jpg,7.1,HAUrban,yes,x,10 + 18,28,25,a
HAUrban/Downtown_0324.jpg,7.1,HAUrban,no,x,17 + 10,24,27,b
HAUrban/Downtown_0344.jpg,7.1,HAUrban,no,x,9 + 19,28,34,a
HAUrban/Downtown_0351.jpg,7.1,HAUrban,no,x,14 + 7,21,28,a
HAUrban/Downtown_0354.jpg,5.3,HAUrban,no,x,10 + 25,35,37,a
HAUrban/DTC_12.jpg,5.3,HAUrban,no,x,5 + 19,24,20,a
HAUrban/DTC_47.jpg,5.3,HAUrban,no,x,23 + 18,36,41,b
HAUrban/DU_24.jpg,5.3,HAUrban,no,x,11 + 23,27,34,b
HAUrban/Golden_40.jpg,1.7,HAUrban,no,x,19 + 23,46,42,b
HAUrban/Golden_64.jpg,1.7,HAUrban,no,x,7 + 23,37,30,b
HAUrban/Golden_78.jpg,1.7,HAUrban,no,x,13 + 30,43,47,a
HAUrban/Urban_Berman_24.jpg,1.7,HAUrban,no,x,26 + 11,37,43,a
LANature/05H.jpg,3.5,LANature,no,x,5 + 14,19,12,a
LANature/09L.jpg,3.5,LANature,no,x,28 + 11,42,39,b
LANature/17H.jpg,3.5,LANature,no,x,16 + 17,33,25,a
LANature/23L.jpg,3.5,LANature,no,x,4 + 11,18,15,b
LANature/28L.jpg,7.1,LANature,no,x,11 + 21,32,26,a
LANature/31H.jpg,7.1,LANature,no,x,10 + 10,20,26,a
LANature/39H.jpg,7.1,LANature,no,x,13 + 27,40,33,a
LANature/Aquarium_0343.JPG,7.1,LANature,no,x,29 + 14,43,41,a
LANature/Aquarium_0450.JPG,5.3,LANature,no,x,24 + 25,45,49,b
LANature/Aquarium_0632.JPG,5.3,LANature,no,x,28 + 23,59,51,b
LANature/BotanicGardens_0497.JPG,5.3,LANature,no,x,26 + 29,60,55,b
LANature/BotanicGardens_0941.JPG,5.3,LANature,no,x,27 + 28,55,53,a
LANature/GotG_0053.jpg,1.7,LANature,no,x,26 + 17,50,43,b
LANature/GotG_0084.jpg,1.7,LANature,no,x,4 + 29,33,35,a
LANature/Hyalite_0174.JPG,1.7,LANature,no,x,20 + 29,43,49,b
LANature/Hyalite_0213.JPG,1.7,LANature,no,x,24 + 29,53,48,a
LANature/Vacation_1925.JPG,3.5,LANature,no,x,21 + 20,41,47,a
LANature/Vacation_7074.JPG,3.5,LANature,no,x,23 + 6,22,29,b
LANature/Vacation_7115.JPG,3.5,LANature,yes,x,13 + 4,11,17,b
LANature/Zoo_0075.JPG,3.5,LANature,no,x,11 + 26,31,37,b
LAUrban/16thStreetMall_0744.JPG,7.1,LAUrban,no,x,21 + 13,27,34,b
LAUrban/16thStreetMall_0771.JPG,7.1,LAUrban,no,x,12 + 19,31,25,a
LAUrban/16thStreetMall_0806.JPG,7.1,LAUrban,no,x,24 + 11,27,35,b
LAUrban/Billings_0266.JPG,7.1,LAUrban,no,x,23 + 21,42,44,b
LAUrban/Billings_0286.JPG,5.3,LAUrban,no,x,5 + 20,31,25,b
LAUrban/Bozeman_0005.JPG,5.3,LAUrban,no,x,20 + 6,26,29,a
LAUrban/Bozeman_0038.JPG,5.3,LAUrban,no,x,15 + 28,43,40,a
LAUrban/Downtown_0299.jpg,5.3,LAUrban,no,x,9 + 13,22,29,a
LAUrban/Downtown_0371.jpg,1.7,LAUrban,no,x,19 + 19,33,38,b
LAUrban/DTC_1.jpg,1.7,LAUrban,yes,x,30 + 6,28,36,b
LAUrban/DTC_41.jpg,1.7,LAUrban,no,x,19 + 5,24,16,a
LAUrban/DU_18.jpg,1.7,LAUrban,no,x,12 + 10,30,22,b
LAUrban/DU_23.jpg,3.5,LAUrban,no,x,12 + 7,26,19,b
LAUrban/Golden_24.jpg,3.5,LAUrban,no,x,15 + 12,33,27,b
LAUrban/Golden_48.jpg,3.5,LAUrban,no,x,14 + 10,18,24,b
LAUrban/Golden_59.jpg,3.5,LAUrban,no,x,4 + 22,29,26,b
LAUrban/Urban_Berman_25.jpg,7.1,LAUrban,no,x,20 + 15,39,35,b
LAUrban/Urban_Berman_37.jpg,7.1,LAUrban,no,x,28 + 21,42,49,b
LAUrban/Vacation_5135.JPG,7.1,LAUrban,no,x,11 + 13,27,24,b
LAUrban/Vacation_8493.JPG,7.1,LAUrban,no,x,23 + 9,32,38,a
HANature/Berman_Nature__17.jpg,7.1,HANature,yes,y,18 + 22,44,40,b
HANature/Berman_Nature__34.jpg,7.1,HANature,yes,y,21 + 25,46,40,a
HANature/Berman_Nature__43.jpg,7.1,HANature,yes,y,17 + 25,42,39,a
HANature/Berman_Nature__49.jpg,7.1,HANature,no,y,8 + 22,30,28,a
HANature/Castlewood_Canyon_6.jpg,3.5,HANature,no,y,28 + 12,40,36,a
HANature/Hyalite_0159.JPG,3.5,HANature,no,y,29 + 10,39,41,a
HANature/Hyalite_0222.JPG,3.5,HANature,no,y,22 + 7,29,31,a
HANature/Hyalite_0236.JPG,3.5,HANature,yes,y,10 + 24,42,34,b
HANature/Hyalite_0238.JPG,1.7,HANature,no,y,13 + 16,27,29,b
HANature/Ranch_1.jpeg,1.7,HANature,no,y,13 + 26,34,39,b
HANature/Tarryall_0613.JPG,1.7,HANature,no,y,30 + 9,36,39,b
HANature/Tarryall_0620.JPG,1.7,HANature,no,y,8 + 11,19,27,a
HANature/Vacation_1443.JPG,5.3,HANature,no,y,21 + 4,21,25,b
HANature/Vacation_2695.JPG,5.3,HANature,no,y,9 + 24,31,33,b
HANature/Vacation_5512.JPG,5.3,HANature,yes,y,29 + 19,48,55,a
HANature/Vacation_5554.JPG,5.3,HANature,no,y,14 + 11,25,32,a
HANature/Vacation_5665.JPG,7.1,HANature,no,y,19 + 20,42,39,b
HANature/Vacation_6301.JPG,7.1,HANature,no,y,5 + 7,6,12,b
HANature/Vacation_7001.JPG,7.1,HANature,no,y,22 + 28,50,57,a
HANature/Vacation_7683.JPG,7.1,HANature,no,y,17 + 28,41,45,b
HAUrban/Billings_0250.JPG,3.5,HAUrban,no,y,19 + 15,32,34,b
HAUrban/Billings_0285.JPG,3.5,HAUrban,no,y,6 + 17,15,23,b
HAUrban/Billings_0306.JPG,3.5,HAUrban,no,y,26 + 25,59,51,b
HAUrban/Billings_0313.JPG,3.5,HAUrban,no,y,22 + 13,35,38,a
HAUrban/Bozeman_0049.JPG,1.7,HAUrban,no,y,5 + 13,26,18,b
HAUrban/CO_Blvrd_14.jpg,1.7,HAUrban,no,y,23 + 17,33,40,b
HAUrban/CO_Blvrd_23.jpg,1.7,HAUrban,yes,y,25 + 6,31,38,a
HAUrban/CO_Blvrd_38.jpg,1.7,HAUrban,yes,y,18 + 27,45,37,a
HAUrban/CO_Blvrd_9.jpg,5.3,HAUrban,no,y,10 + 18,28,25,a
HAUrban/Downtown_0317.jpg,5.3,HAUrban,no,y,17 + 10,24,27,b
HAUrban/Downtown_0341.jpg,5.3,HAUrban,no,y,9 + 19,28,34,a
HAUrban/Downtown_0346.jpg,5.3,HAUrban,no,y,14 + 7,21,28,a
HAUrban/Downtown_0387.jpg,7.1,HAUrban,no,y,10 + 25,35,37,a
HAUrban/DTC_13.jpg,7.1,HAUrban,no,y,5 + 19,24,20,a
HAUrban/DU_19.jpg,7.1,HAUrban,no,y,23 + 18,36,41,b
HAUrban/DU_38.jpg,7.1,HAUrban,no,y,11 + 23,27,34,b
HAUrban/DU_43.jpg,3.5,HAUrban,yes,y,19 + 23,46,42,b
HAUrban/Golden_62.jpg,3.5,HAUrban,no,y,7 + 23,37,30,b
HAUrban/Golden_77.jpg,3.5,HAUrban,no,y,13 + 30,43,47,a
HAUrban/Urban_Berman_19.jpg,3.5,HAUrban,no,y,26 + 11,37,43,a
LANature/03L.jpg,1.7,LANature,no,y,5 + 14,19,12,a
LANature/06L.jpg,1.7,LANature,no,y,28 + 11,42,39,b
LANature/15H.jpg,1.7,LANature,no,y,16 + 17,33,25,a
LANature/20L.jpg,1.7,LANature,no,y,4 + 11,18,15,b
LANature/25L.jpg,5.3,LANature,no,y,11 + 21,32,26,a
LANature/29L.jpg,5.3,LANature,no,y,10 + 10,20,26,a
LANature/34L.jpg,5.3,LANature,no,y,13 + 27,40,33,a
LANature/Aquarium_0325.JPG,5.3,LANature,no,y,29 + 14,43,41,a
LANature/Aquarium_0465.JPG,7.1,LANature,no,y,24 + 25,45,49,b
LANature/Aquarium_0660.JPG,7.1,LANature,no,y,28 + 23,59,51,b
LANature/BotanicGardens_0836.JPG,7.1,LANature,no,y,26 + 29,60,55,b
LANature/BotanicGardens_0947.JPG,7.1,LANature,no,y,27 + 28,55,53,a
LANature/BotanicGardens_0997.JPG,3.5,LANature,no,y,26 + 17,50,43,b
LANature/GotG_0072.jpg,3.5,LANature,no,y,4 + 29,33,35,a
LANature/Hyalite_0093.JPG,3.5,LANature,yes,y,20 + 29,43,49,b
LANature/Hyalite_0191.JPG,3.5,LANature,no,y,24 + 29,53,48,a
LANature/Vacation_5781.JPG,1.7,LANature,no,y,21 + 20,41,47,a
LANature/Vacation_7080.JPG,1.7,LANature,no,y,23 + 6,22,29,b
LANature/Vacation_7919.JPG,1.7,LANature,no,y,13 + 4,11,17,b
LANature/Zoo_0172.JPG,1.7,LANature,no,y,11 + 26,31,37,b
LAUrban/16thStreetMall_0756.JPG,5.3,LAUrban,no,y,21 + 13,27,34,b
LAUrban/16thStreetMall_0782.JPG,5.3,LAUrban,no,y,12 + 19,31,25,a
LAUrban/16thStreetMall_0813.JPG,5.3,LAUrban,no,y,24 + 11,27,35,b
LAUrban/Billings_0274.JPG,5.3,LAUrban,no,y,23 + 21,42,44,b
LAUrban/Billings_0280.JPG,7.1,LAUrban,no,y,5 + 20,31,25,b
LAUrban/Billings_0317.JPG,7.1,LAUrban,no,y,20 + 6,26,29,a
LAUrban/Bozeman_0012.JPG,7.1,LAUrban,no,y,15 + 28,43,40,a
LAUrban/CO_Blvrd_40.jpg,7.1,LAUrban,no,y,9 + 13,22,29,a
LAUrban/Downtown_0348.jpg,3.5,LAUrban,no,y,19 + 19,33,38,b
LAUrban/Downtown_0381.jpg,3.5,LAUrban,yes,y,30 + 6,28,36,b
LAUrban/DTC_19.jpg,3.5,LAUrban,no,y,19 + 5,24,16,a
LAUrban/DTC_50.jpg,3.5,LAUrban,no,y,12 + 10,30,22,b
LAUrban/Golden_18.jpg,1.7,LAUrban,yes,y,12 + 7,26,19,b
LAUrban/Golden_33.jpg,1.7,LAUrban,no,y,15 + 12,33,27,b
LAUrban/Golden_55.jpg,1.7,LAUrban,no,y,14 + 10,18,24,b
LAUrban/Urban_Berman_06.jpg,1.7,LAUrban,no,y,4 + 22,29,26,b
LAUrban/Urban_Berman_27.jpg,5.3,LAUrban,no,y,20 + 15,39,35,b
LAUrban/Urban_Berman_40.jpg,5.3,LAUrban,no,y,28 + 21,42,49,b
LAUrban/Vacation_8420.JPG,5.3,LAUrban,no,y,11 + 13,27,24,b
LAUrban/Vacation_8585.JPG,5.3,LAUrban,no,y,23 + 9,32,38,a
HANature/Berman_Nature__32.jpg,3.5,HANature,no,z,18 + 22,44,40,b
HANature/Berman_Nature__41.jpg,3.5,HANature,no,z,21 + 25,46,40,a
HANature/Berman_Nature__45.jpg,3.5,HANature,no,z,17 + 25,42,39,a
HANature/BotanicGardens_0044.JPG,3.5,HANature,no,z,8 + 22,30,28,a
HANature/BotanicGardens_0059.JPG,7.1,HANature,no,z,28 + 12,40,36,a
HANature/Hyalite_0084.JPG,7.1,HANature,no,z,29 + 10,39,41,a
HANature/Hyalite_0218.JPG,7.1,HANature,no,z,22 + 7,29,31,a
HANature/Hyalite_0230.JPG,7.1,HANature,no,z,10 + 24,42,34,b
HANature/Hyalite_0237.JPG,5.3,HANature,no,z,13 + 16,27,29,b
HANature/Practice.jpg,5.3,HANature,no,z,13 + 26,34,39,b
HANature/Ranch_5.jpeg,5.3,HANature,no,z,30 + 9,36,39,b
HANature/Tarryall_0618.JPG,5.3,HANature,no,z,8 + 11,19,27,a
HANature/Vacation_1449.JPG,1.7,HANature,no,z,21 + 4,21,25,b
HANature/Vacation_5469.JPG,1.7,HANature,no,z,9 + 24,31,33,b
HANature/Vacation_5553.JPG,1.7,HANature,no,z,29 + 19,48,55,a
HANature/Vacation_5558.JPG,1.7,HANature,no,z,14 + 11,25,32,a
HANature/Vacation_5663.JPG,3.5,HANature,yes,z,19 + 20,42,39,b
HANature/Vacation_5756.JPG,3.5,HANature,yes,z,5 + 7,6,12,b
HANature/Vacation_7596.JPG,3.5,HANature,no,z,22 + 28,50,57,a
HANature/Vacation_7657.JPG,3.5,HANature,no,z,17 + 28,41,45,b
HAUrban/Billings_0243.JPG,7.1,HAUrban,no,z,19 + 15,32,34,b
HAUrban/Billings_0277.JPG,7.1,HAUrban,no,z,6 + 17,15,23,b
HAUrban/Billings_0299.JPG,7.1,HAUrban,no,z,26 + 25,59,51,b
HAUrban/Billings_0310.JPG,7.1,HAUrban,no,z,22 + 13,35,38,a
HAUrban/CO_Blvrd_11.jpg,5.3,HAUrban,no,z,5 + 13,26,18,b
HAUrban/CO_Blvrd_21.jpg,5.3,HAUrban,no,z,23 + 17,33,40,b
HAUrban/CO_Blvrd_28.jpg,5.3,HAUrban,no,z,25 + 6,31,38,a
HAUrban/CO_Blvrd_4.jpg,5.3,HAUrban,no,z,18 + 27,45,37,a
HAUrban/CO_Blvrd_8.jpg,1.7,HAUrban,no,z,10 + 18,28,25,a
HAUrban/Downtown_0306.jpg,1.7,HAUrban,no,z,17 + 10,24,27,b
HAUrban/Downtown_0330.jpg,1.7,HAUrban,no,z,9 + 19,28,34,a
HAUrban/Downtown_0345.jpg,1.7,HAUrban,no,z,14 + 7,21,28,a
HAUrban/Downtown_0353.jpg,3.5,HAUrban,no,z,10 + 25,35,37,a
HAUrban/Downtown_0392.jpg,3.5,HAUrban,no,z,5 + 19,24,20,a
HAUrban/DTC_32.jpg,3.5,HAUrban,no,z,23 + 18,36,41,b
HAUrban/DU_20.jpg,3.5,HAUrban,no,z,11 + 23,27,34,b
HAUrban/Golden_47.jpg,7.1,HAUrban,no,z,19 + 23,46,42,b
HAUrban/Golden_71.jpg,7.1,HAUrban,no,z,7 + 23,37,30,b
HAUrban/Urban_Berman_15.jpg,7.1,HAUrban,no,z,13 + 30,43,47,a
HAUrban/Urban_Berman_32.jpg,7.1,HAUrban,no,z,26 + 11,37,43,a
LANature/04H.jpg,5.3,LANature,no,z,5 + 14,19,12,a
LANature/08H.jpg,5.3,LANature,no,z,28 + 11,42,39,b
LANature/15L.jpg,5.3,LANature,no,z,16 + 17,33,25,a
LANature/22H.jpg,5.3,LANature,no,z,4 + 11,18,15,b
LANature/24L.jpg,1.7,LANature,no,z,11 + 21,32,26,a
LANature/29H.jpg,1.7,LANature,yes,z,10 + 10,20,26,a
LANature/31L.jpg,1.7,LANature,no,z,13 + 27,40,33,a
LANature/Aquarium_0261.JPG,1.7,LANature,no,z,29 + 14,43,41,a
LANature/Aquarium_0442.JPG,3.5,LANature,no,z,24 + 25,45,49,b
LANature/Aquarium_0605.JPG,3.5,LANature,no,z,28 + 23,59,51,b
LANature/BotanicGardens_0176.JPG,3.5,LANature,no,z,26 + 29,60,55,b
LANature/BotanicGardens_0924.JPG,3.5,LANature,no,z,27 + 28,55,53,a
LANature/GotG_0060.jpg,7.1,LANature,yes,z,26 + 17,50,43,b
LANature/GotG_0100.jpg,7.1,LANature,no,z,4 + 29,33,35,a
LANature/Hyalite_0180.JPG,7.1,LANature,no,z,20 + 29,43,49,b
LANature/Tarryall_0622.JPG,7.1,LANature,no,z,24 + 29,53,48,a
LANature/Vacation_7034.JPG,5.3,LANature,no,z,21 + 20,41,47,a
LANature/Vacation_7082.JPG,5.3,LANature,no,z,23 + 6,22,29,b
LANature/Vacation_7996.JPG,5.3,LANature,yes,z,13 + 4,11,17,b
LANature/Zoo_0176.JPG,5.3,LANature,no,z,11 + 26,31,37,b
LAUrban/16thStreetMall_0740.JPG,1.7,LAUrban,yes,z,21 + 13,27,34,b
LAUrban/16thStreetMall_0765.JPG,1.7,LAUrban,no,z,12 + 19,31,25,a
LAUrban/16thStreetMall_0795.JPG,1.7,LAUrban,no,z,24 + 11,27,35,b
LAUrban/16thStreetMall_0838.JPG,1.7,LAUrban,no,z,23 + 21,42,44,b
LAUrban/Billings_0276.JPG,3.5,LAUrban,no,z,5 + 20,31,25,b
LAUrban/Billings_0290.JPG,3.5,LAUrban,yes,z,20 + 6,26,29,a
LAUrban/Bozeman_0008.JPG,3.5,LAUrban,no,z,15 + 28,43,40,a
LAUrban/Bozeman_0044.JPG,3.5,LAUrban,no,z,9 + 13,22,29,a
LAUrban/Downtown_0367.jpg,7.1,LAUrban,no,z,19 + 19,33,38,b
LAUrban/Downtown_0390.jpg,7.1,LAUrban,no,z,30 + 6,28,36,b
LAUrban/DTC_21.jpg,7.1,LAUrban,no,z,19 + 5,24,16,a
LAUrban/DU_17.jpg,7.1,LAUrban,no,z,12 + 10,30,22,b
LAUrban/DU_35.jpg,5.3,LAUrban,no,z,12 + 7,26,19,b
LAUrban/Golden_30.jpg,5.3,LAUrban,no,z,15 + 12,33,27,b
LAUrban/Golden_49.jpg,5.3,LAUrban,yes,z,14 + 10,18,24,b
LAUrban/Golden_65.jpg,5.3,LAUrban,no,z,4 + 22,29,26,b
LAUrban/Urban_Berman_35.jpg,1.7,LAUrban,no,z,20 + 15,39,35,b
LAUrban/Vacation_5018.JPG,1.7,LAUrban,no,z,28 + 21,42,49,b
LAUrban/Vacation_8448.JPG,1.7,LAUrban,no,z,11 + 13,27,24,b
LAUrban/Vacation_8664.JPG,1.7,LAUrban,no,z,23 + 9,32,38,a
